Frame,Predict
49,d
50,c
51,c
52,c
53,c
54,c
55,c
56,c
57,c
58,c
59,c
60,c
61,c
62,c
63,c
64,c
65,c
66,c
67,c
68,c
69,c
70,c
71,c
72,c
73,c
74,c
75,c
76,c
77,c
78,c
79,c
80,c
81,c
82,c
83,c
84,c
85,c
86,c
87,c
88,c
89,c
90,c
91,c
92,c
93,c
94,c
95,c
96,c
97,c
98,c
99,3
100,3
101,3
102,h
103,h
104,h
105,h
106,h
107,h
108,h
109,h
110,h
111,h
112,h
113,h
114,h
115,h
116,h
117,h
118,h
119,h
120,h
121,h
122,h
123,h
124,h
125,h
126,h
127,h
128,h
129,h
130,h
131,h
132,h
133,h
134,h
135,h
136,h
137,h
138,h
139,h
140,h
141,h
142,h
143,h
144,h
145,h
146,h
147,h
148,h
149,h
150,h
151,h
152,h
153,h
154,h
155,l
156,l
157,l
158,l
159,l
160,l
161,l
162,l
163,l
164,l
165,l
166,l
167,d
168,d
169,d
170,l
171,l
172,l
173,l
174,l
175,l
176,l
177,l
178,l
179,l
180,l
181,l
182,d
183,d
184,l
185,d
186,d
187,d
188,d
189,d
190,d
191,d
192,d
193,d
194,d
195,d
196,d
197,d
198,d
199,d
200,d
201,d
202,d
203,d
204,d
205,d
206,d
207,d
208,d
209,d
210,d
211,d
212,d
213,l
214,l
215,l
216,l
217,m
