Frame,Predict
32,f
33,f
34,f
35,f
36,f
37,f
38,f
39,f
40,f
41,f
42,f
43,f
44,f
45,f
46,f
47,f
48,f
49,f
50,f
51,f
52,f
53,f
54,f
55,f
56,f
57,f
58,f
59,f
60,f
61,f
62,f
63,f
64,f
65,f
66,f
67,f
68,f
69,f
70,f
71,f
72,f
73,f
74,f
75,f
76,f
77,f
78,f
79,f
80,f
81,f
82,f
83,f
84,f
85,f
86,m
87,m
88,t
89,t
90,l
91,l
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
