Frame,Predict
6,t
7,t
8,r
9,m
10,m
11,m
12,q
13,p
14,p
15,p
16,p
17,p
18,p
19,p
20,p
21,p
22,p
23,p
24,p
25,p
26,p
27,p
28,p
29,p
30,p
31,p
32,p
33,p
34,p
35,p
36,p
37,p
38,p
39,p
40,p
41,p
42,p
43,p
44,p
45,p
46,p
47,p
48,p
49,p
50,p
51,p
52,p
53,p
54,p
55,p
56,p
57,p
58,p
59,p
60,p
61,p
62,p
63,p
64,p
65,p
66,p
67,p
68,p
69,p
70,p
71,p
72,p
73,p
74,p
75,p
76,p
77,p
78,p
79,p
80,p
81,p
82,p
83,m
84,m
85,h
86,a
87,h
88,l
89,l
90,l
91,l
92,r
93,k
94,r
95,3
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,3
114,3
115,3
116,3
117,3
118,3
119,3
120,3
121,3
122,3
123,3
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,3
132,3
133,3
134,3
135,3
136,3
137,3
138,3
139,3
140,3
141,3
142,3
143,3
144,3
145,3
146,3
147,3
148,3
149,3
150,3
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,3
159,3
160,3
161,3
162,3
163,3
164,3
165,3
166,3
167,3
168,3
169,3
170,3
171,3
172,3
173,3
174,q
175,q
