Frame,Predict
15,y1
16,y1
17,y1
18,y1
19,t
20,t
21,t
22,t
23,t
24,t
25,t
26,t
27,t
28,t
29,t
30,t
31,t
32,t
33,t
34,t
35,t
36,t
37,t
38,t
39,t
40,t
41,t
42,t
43,t
44,t
45,t
46,t
47,t
48,t
49,t
50,t
51,t
52,t
53,t
54,t
55,t
56,t
57,t
58,t
59,t
60,t
61,t
62,t
63,t
64,t
65,t
66,t
67,t
68,t
69,t
70,t
71,t
72,t
73,t
74,t
75,t
76,t
77,t
78,t
79,t
80,t
81,t
82,t
83,t
84,t
85,t
86,t
87,t
88,t
89,p
90,p
91,m
92,m
93,m
94,m
95,m
96,m
97,m
98,m
99,m
100,m
101,m
102,m
103,q
104,q
105,q
106,q
107,q
108,q
109,q
110,q
111,q
112,q
113,q
114,q
115,q
116,q
117,q
118,q
119,q
120,q
121,q
122,q
123,q
124,q
125,q
126,q
127,q
128,q
129,q
130,q
131,q
132,q
133,q
134,q
135,q
136,q
137,q
138,q
139,q
140,q
141,q
142,q
143,q
144,q
145,q
146,q
147,q
148,q
149,q
150,q
151,q
152,q
153,q
154,q
155,q
156,q
157,q
158,q
159,q
160,q
161,q
162,q
163,q
164,q
165,q
166,q
167,q
168,q
169,q
170,q
171,q
172,q
173,q
174,q
175,q
176,q
177,q
178,q
179,q
180,q
181,q
182,q
183,q
184,q
185,q
186,q
187,q
188,q
