Frame,Predict
16,h
17,h
18,h
19,h
32,y1
33,y1
34,y1
35,y1
36,y1
37,y1
38,y1
39,y1
40,y1
41,y1
42,y1
43,y1
44,y1
45,y1
46,y1
47,y1
48,y1
49,y1
50,y1
51,y1
52,y1
53,y1
54,y1
55,y1
56,y1
57,y1
58,y1
59,y1
60,y1
61,y1
62,y1
63,y1
64,y1
65,y1
66,y1
67,y1
68,y1
69,y1
70,y1
71,y1
72,y1
73,y1
74,y1
75,y1
76,y1
77,y1
78,y1
79,y1
80,y2
81,y2
82,y2
83,y2
84,y2
85,y2
86,y2
87,y2
88,y2
89,y2
90,y2
91,y2
92,y2
93,y2
94,y2
95,y2
96,y2
97,y2
98,y2
99,y2
100,y2
101,y2
102,y2
103,y2
104,y2
105,y2
106,y2
107,y2
108,y2
109,y2
110,y2
111,y2
112,y2
113,y2
114,y2
115,y2
116,y2
117,y2
118,y2
119,y2
120,y2
121,y2
122,y2
123,y2
124,y2
125,y2
126,y2
127,y2
128,t
129,t
130,t
131,t
140,j2
