Frame,Predict
2,k
3,k
4,k
5,k
6,k
7,k
8,k
9,k
10,k
11,k
12,k
13,k
14,k
15,k
16,k
17,k
18,k
19,k
20,k
21,k
22,k
23,k
24,k
25,k
26,k
27,k
28,k
29,k
30,k
31,k
32,k
33,k
34,k
35,k
36,k
37,k
38,k
39,k
40,k
41,k
42,k
43,k
44,k
45,k
46,k
47,k
48,k
49,k
50,k
51,k
52,k
53,k
54,k
55,k
56,k
57,k
58,k
59,k
60,k
61,k
62,k
63,k
64,k
65,k
66,k
67,k
68,k
69,k
70,k
71,k
72,k
73,k
74,k
75,k
76,k
77,y2
78,y2
79,y2
80,y2
81,t
82,t
83,t
84,t
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
