Frame,Predict
60,g
61,h
62,h
63,l
64,t
65,l
66,k
67,k
68,k
69,k
70,k
71,k
72,k
73,k
74,k
75,k
76,k
77,k
78,k
79,k
80,k
81,k
82,k
83,k
84,k
85,k
86,k
87,k
88,k
89,k
90,k
91,k
92,k
93,k
94,k
95,k
96,k
97,k
98,k
99,k
100,k
101,r
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,3
143,r
144,t
145,t
146,t
147,m
148,h
