Frame,Predict
11,y1
12,y1
13,y1
14,y1
15,y1
16,y1
17,y1
18,y1
19,y1
20,y1
21,y1
22,y1
23,y1
24,y1
25,y1
26,y1
27,y1
28,y1
29,y1
30,y1
31,y1
32,y1
33,a
34,a
35,a
36,a
37,a
38,a
39,a
40,y1
41,y1
42,y1
43,y1
44,y1
45,y1
46,y1
47,y1
48,y1
49,y1
50,y1
51,y1
52,y1
53,y1
54,y1
55,y1
56,y1
57,y1
58,y1
59,y1
60,y1
61,y1
62,y1
63,y1
64,y1
65,y1
66,y1
67,y1
68,y1
69,y1
70,y1
71,y1
72,y1
73,y1
74,y1
75,y1
76,y1
77,y1
78,y1
79,y1
80,y1
81,y1
82,y1
83,y1
84,y1
85,y1
86,y1
87,y1
88,y1
89,y1
90,a
91,a
92,t
93,t
94,t
95,y2
96,y2
97,y2
98,y2
99,y2
100,y2
101,y2
102,y2
103,y2
104,y2
105,y2
106,y2
107,y2
108,y2
109,y2
110,y2
111,y2
112,y2
113,y2
114,y2
115,y2
116,y2
117,y2
118,y2
119,y2
120,y2
121,y2
122,y2
123,y2
124,y2
125,y2
126,y2
127,y2
128,y2
129,y2
130,y2
131,y2
132,y2
133,y2
134,y2
135,y2
136,y2
137,y2
138,y2
139,y2
140,y2
141,y2
142,y2
143,y2
144,y2
145,y2
146,y2
147,y2
148,y2
149,y2
150,y2
151,y2
152,y2
153,y2
154,y2
155,y2
156,y2
157,y2
158,y2
159,y2
160,y2
161,y2
162,y2
163,y2
164,y2
165,y2
166,y2
167,y2
168,y2
169,y2
170,y2
171,y2
172,y2
173,y2
174,y2
175,y2
176,y2
177,y2
178,y2
179,y2
180,y2
181,t
182,t
183,t
