Frame,Predict
11,p
12,p
14,p
15,p
16,p
17,q
18,q
19,q
20,m
21,q
22,q
23,p
24,p
25,p
26,p
27,p
28,p
29,p
30,p
31,p
32,p
33,p
34,p
35,p
36,p
37,p
38,p
39,p
40,p
41,p
42,p
43,p
44,p
45,p
46,p
47,p
48,p
49,p
50,p
51,p
52,p
53,p
54,p
55,p
56,p
57,p
58,p
59,p
60,p
61,p
62,p
63,p
64,p
65,p
66,p
67,p
68,p
69,p
70,p
71,p
72,p
73,p
74,p
75,p
76,p
77,k
78,k
79,l
80,l
81,l
82,l
83,l
84,l
85,l
86,l
87,1
88,1
89,1
90,1
91,t
92,t
93,t
94,t
95,t
96,t
97,k
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,l
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,l
147,l
148,l
149,l
150,l
151,l
152,l
153,l
154,l
155,l
156,l
157,l
158,l
159,1
160,1
161,r
162,1
